run_id,model,provider,api_model,json_valid,score_valid,non_refusal,willingness,rationale,raw_output,error,timestamp_utc
RUN00664,GPT-4o,OpenAI,gpt-4o,True,True,True,75,"The convenient location and flexible hours make it easy to fit into her schedule, and the minimal documentation required simplifies the process. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.","```json
{
  ""willingness"": 75,
  ""rationale"": ""The convenient location and flexible hours make it easy to fit into her schedule, and the minimal documentation required simplifies the process. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.""
}
```",,2026-06-02T06:19:12.646863+00:00
RUN00665,GPT-4o,OpenAI,gpt-4o,True,True,True,85,"The convenient location, flexible hours, and minimal documentation required make it easy for her to fit the appointment into her schedule. Her medium trust in public health authorities suggests she is likely to proceed with vaccination, especially to protect her child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The convenient location, flexible hours, and minimal documentation required make it easy for her to fit the appointment into her schedule. Her medium trust in public health authorities suggests she is likely to proceed with vaccination, especially to protect her child.""
}
```",,2026-06-02T06:19:13.992912+00:00
RUN00666,GPT-4o,OpenAI,gpt-4o,True,True,True,60,The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.,"```json
{
  ""willingness"": 60,
  ""rationale"": ""The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.""
}
```",,2026-06-02T06:19:15.179026+00:00
RUN00667,GPT-4o,OpenAI,gpt-4o,True,True,True,60,The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.,"```json
{
  ""willingness"": 60,
  ""rationale"": ""The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.""
}
```",,2026-06-02T06:19:18.145637+00:00
RUN00668,GPT-4o,OpenAI,gpt-4o,True,True,True,60,The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.,"```json
{
  ""willingness"": 60,
  ""rationale"": ""The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.""
}
```",,2026-06-02T06:19:19.626918+00:00
RUN00669,GPT-4o,OpenAI,gpt-4o,True,True,True,60,The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.,"```json
{
  ""willingness"": 60,
  ""rationale"": ""The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities make her somewhat willing to proceed despite the inconvenience.""
}
```",,2026-06-02T06:19:20.714081+00:00
RUN00670,GPT-4o,OpenAI,gpt-4o,True,True,True,60,"The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities increase her willingness, but the waiting time and documentation requirements are potential deterrents.","```json
{
  ""willingness"": 60,
  ""rationale"": ""The person values vaccination but may find the process cumbersome due to the need for in-person registration and paperwork. Her flexible work hours and medium trust in public health authorities increase her willingness, but the waiting time and documentation requirements are potential deterrents.""
}
```",,2026-06-02T06:19:22.034973+00:00
RUN00671,GPT-4o,OpenAI,gpt-4o,True,True,True,85,"The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.""
}
```",,2026-06-02T06:19:23.468235+00:00
RUN00672,GPT-4o,OpenAI,gpt-4o,True,True,True,85,"The nearby pharmacy with flexible hours and quick process makes it convenient for her schedule. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The nearby pharmacy with flexible hours and quick process makes it convenient for her schedule. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.""
}
```",,2026-06-02T06:19:24.616843+00:00
RUN00673,GPT-4o,OpenAI,gpt-4o,True,True,True,85,"The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.""
}
```",,2026-06-02T06:19:25.708943+00:00
RUN00674,GPT-4o,OpenAI,gpt-4o,True,True,True,85,"The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The nearby pharmacy with flexible hours makes it convenient for her schedule, and the quick process is appealing. Her medium trust in public health authorities suggests some hesitancy, but the ease of access likely outweighs it.""
}
```",,2026-06-02T06:19:27.041405+00:00
